title,link,description,postdate,title_cleaned,description_cleaned
케이팝 데몬 헌터스 시즌2 제작 확정 개봉 예정일은?,https://blog.naver.com/js2y86/224067339572,"케이팝 데몬 현터스는 K팝 그룹이 음악으로 악을 물리치는 내용으로 2025년 넷플릭스의 최.고 흥행작으로 기록될 정도로 어마무시한 사랑을 받았다. 케이팝 데몬 헌터스 가족, 코미디2025메기 강, 크리스... ",20251106,"['케이팝', '데몬', '헌터스', '시즌', '제작', '확정', '개봉', '예정일']","['현터스', '그룹', '음악', '물리다', '내용', '흥행', '기록', '정도', '어마', '무시', '사랑', '받다', '가족', '코미디', '메기', '크리스']"
팝업 사전 예약 링크 스토어 서울 성수 케이팝 데몬 헌터스 굿즈,https://blog.naver.com/openmind200/224079582534,케데헌 팝업 사전 예약 링크 스토어 서울 성수 케이팝 데몬 헌터스 굿즈 올겨울 애니메이션 팬들과 케이팝 마니아들의 마음을 사로잡을 특별한 행사가 기다리고 있습니다. 넷플릭스 오리지널 콘텐츠 중 시 청... ,20251118,"['팝업', '사전', '예약', '링크', '스토어', '서울', '성수', '케이팝', '데몬', '헌터스', '굿']","['팝업', '사전', '예약', '링크', '스토어', '서울', '성수', '겨울', '마니아', '마음', '사로자다', '특별하다', '행사', '기다리다', '리지', '콘텐츠']"
‘케이팝 데몬 헌터스’ 성수 팝업 일정·예약·굿즈 총정리... ,https://blog.naver.com/gazii/224066342226,"바로 넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스(K-POP Demon Hunters)’ 공식 팝업! 12월, 서울의... 팝업 기본정보 출처 : 넷플릭스 이름: 케이팝 데몬 헌터스 공식 팝업 (Netflix Official Pop-up) 운영기간: 2025년... ",20251106,"['케이팝', '데몬', '헌터스', '성수', '팝업', '일정', '예약', '굿', '정리']","['공식', '팝업', '서울', '팝업', '기본', '정보', '출처', '이름', '공식', '팝업', '운영', '기간']"
"2025 메이시스 퍼레이드, 뉴욕 접수한 케이팝 데몬 헌터스!... ",https://blog.naver.com/syk1792/224091474611,"영화, &lt;케이팝 데몬 헌터스(K-Pop Demon Hunters)&gt; 다들 보셨죠? 그 주인공인 호랑이 캐릭터 '더피(Derpy)'와... 이번 크리스마스에는 이제 영화 '나홀로 집에'가 아닌, 가족들과 &lt;케이팝 데몬 헌터스&gt; 영화 한 편... ",20251128,"['메이시스', '퍼레이드', '뉴욕', '접수', '케이팝', '데몬', '헌터스']","['들다', '주인공', '호랑이', '캐릭터', '더피', '오다', '크리스마스', '이제', '홀로', '가족']"
케이팝 데몬 헌터스 케데헌 컵라면 신라면 한정판 드디어 내... ,https://blog.naver.com/4tera_/224020676179,출처: 케이팝 데몬 헌터스 공식 트레일러 https://youtu.be/xQnsFqn44uo 넷플릭스에서 공개된 지 꽤 되었지만 식을 줄 모르는 인기를 끌고 있는 케이팝 데몬 헌터스 이른바 케데헌 큰 화제를 모은 애니메이션답게... ,20250924,"['케이팝', '데몬', '헌터스', '케데헌', '컵라면', '신라면', '한정판', '내']","['출처', '공식', '트레일러', '지다', '모르다', '크다', '화제', '모으다']"
[팝업후기] 케이팝 데몬 헌터스(케데헌) 성수 팝업 방문후기... ,https://blog.naver.com/uz_1016/224101322051,성수동 케이팝 데몬 헌터스 팝업은 총 3층으로 이루어져 있어용 특이하게 3층 &gt; 2층 &gt; 1층 순서로... 좋은 케이팝 데몬 헌터스 팝업이였습니다 ! 일반예매 링크는 아래로 가시면 됩니당 (로그인해야함 !) https... ,20251207,"['팝업', '후기', '케이팝', '데몬', '헌터스', '케데헌', '성수', '팝업', '방문', '후기']","['성수동', '팝업', '이루어지다', '특이하다', '순서', '좋다', '팝업', '일반', '예매', '링크', '아래', '가시', '로그인']"
&lt;케이팝 데몬 헌터스&gt; - 옳게 된 문화 침략,https://blog.naver.com/gangaji1104/223948178130,"그런데 &lt;케이팝 데몬 헌터스&gt;는 그 어려운 걸 해냈습니다. 의구심이 가득할 수밖에 없었던 눈초리를 열광으로 바꾸는 데에는 그리 오랜 시간이 걸리지 않습니다. 헌트릭스의 케이팝 활동들은 물론, 그들이... ",20250726,"['케이팝', '데몬', '헌터스', '옳다', '되다', '문화', '침략']","['늘다', '어렵다', '해내다', '구심', '가득하다', '없다', '눈초리', '열광', '바꾸다', '그리다', '시간', '걸리다', '활동']"
film : '케이팝 데몬 헌터스'를 보고,https://blog.naver.com/chbadafx/223907286022,케이팝 데몬 헌터스(2025) KPop Demon Hunters ※ 스포일러 주의 NETFLIX ★★★ 자! 이제 에스파 SM 컬처... '케이팝'은 좋은데 '데몬 헌터스'가 아쉽다고나 할까. 그래도 분명한 건 케이팝은 하나의 문화현상이라는걸... ,20250622,"['케이팝', '데몬', '헌터스', '보고']","['스포일러', '주의', '이제', '에스', '컬처', '좋다', '아쉽다', '분명하다', '하나', '문화', '현상', '는걸']"
2025한강드론라이트쇼 케이팝데몬헌터스 드론쇼 특별... ,https://blog.naver.com/1215mk/224078954149,2025한강드론라이트쇼 케이팝데몬헌터스드론쇼 더피 등장! 귀여워!!!!를 연발하며 사진찍기 바쁜 둘째... ㅋ 2025한강드론라이트쇼 케이팝데몬헌터스드론쇼 재밌었다! 내년엔 진짜... 경기도에서 만나면 안되겠니..... ,20251117,"['한강', '드론', '라이트', '쇼', '케이팝', '데몬', '헌터스', '드론', '쇼', '특별']","['한강', '드론', '라이트', '드론', '더피', '등장', '귀엽다', '연발', '사진', '찍기', '바쁘다', '둘째', '한강', '드론', '라이트', '드론', '재밌다', '내년', '진짜', '경기도', '만나다', '안되겠니']"
축제기간 점등시간 케이팝데몬헌터스 이벤트,https://blog.naver.com/mdal2_700/224108797814,청계천 2025 서울빛초롱축제X농심 축제기간 점등시간 케이팝데몬헌터스 이벤트 안녕하세요... 있는 케이팝데몬헌터스와의 콜라보로 더욱 눈길을 끌더라고요 청계천 야경을 좋아하는 분들께 축제 분위기와... ,20251214,"['축제', '기간', '점등', '시간', '케이팝', '데몬', '헌터스', '이벤트']","['청계천', '서울', '빛초롱', '축제', '농심', '축제', '기간', '점등', '시간', '이벤트', '콜라보', '더욱', '눈길', '끄다', '청계천', '야경', '좋아하다', '축제', '분위기']"
골든 케이팝데몬헌터스 뒷북으로 이제야 본 후기썰,https://blog.naver.com/eum077/224045157460,악귀 대장?이 이병헌씨 더빙인것도 알고보니 재밌는 요소여서 곳곳에 숨은 포인트들도 놓치지 말고 시청해보세요. #케이팝데몬헌터스 #넷플릭스애니 #데몬헌터스시청후기 #골든,20251018,"['골든', '케이팝', '데몬', '헌터스', '뒷북', '이제야', '보다', '후기', '써다']","['악귀', '대장', '이병헌', '더빙', '재밌다', '요소', '곳곳', '숨다', '포인트', '놓치다', '시청', '해보다', '애니', '시청', '후기', '골든']"
12월 성수 팝업 케이팝데몬헌터스 팝업스토어 후기(12월8일... ,https://blog.naver.com/tjsghk6302/224102277710,"많다는 케이팝데몬헌터스 각각의 캐릭터들마다 개성이 넘쳐서 재밌게 봤었던 영화였는데요, 우연히 11월달 중순 쯤에 성수에 케이팝데몬헌터스 팝업스토어가 열린다고 해서 사전예약을 했다 드디어 팝업을... ",20251208,"['성수', '팝업', '케이팝', '데몬', '헌터스', '팝업', '스토어', '후기']","['많다', '각각', '캐릭터', '개성', '넘치다', '재밌다', '중순', '성수', '팝업', '스토어', '열리다', '사전예약', '팝업']"
애니메이션 유학 케이팝데몬헌터스 인기,https://blog.naver.com/edmartuhak/224058806637,우리나라 정서가 담긴 케이팝데몬헌터스 작품이 여전히 히전 세계적으로 인기를 끌고 있습니다. 많은 학생들 사이에서도 넷플릭스 케이팝데몬헌터스 작품을 보고 재밌다고 후기를 남기고 있는데요. 그와... ,20251031,"['애니메이션', '유학', '케이팝', '데몬', '헌터스', '인기']","['우리나라', '정서', '담기다', '작품', '여전하다', '세계', '많다', '학생', '사이', '작품', '보고', '재밌다', '후기', '남다']"
넷플릭스 영화 케이팝 데몬 헌터스 소니 픽쳐스 판권계약... ,https://blog.naver.com/ptj0969/223972293130,퍽이 발표한 보고서는 케이팝 데몬 헌터스의 넷플릭스 매각으로 인한 소니 픽쳐스의 잠재적 재정 손실이 무엇인지 분석하였는데 매튜 벨로니에 따르면 K팝 데몬 헌터스의 예상 예산은 1억 달러로 소니가... ,20250816,"['넷플릭스', '영화', '케이팝', '데몬', '헌터스', '소니', '픽쳐스', '판권', '계약']","['발표', '보고서', '매각', '인하다', '소니', '픽쳐스', '잠재', '재정', '손실', '무엇', '분석', '매튜', '따르다', '예상', '예산', '달러', '소니']"
케이팝 데몬 헌터스가 성수에? 굿즈를 팔겠다는... ,https://blog.naver.com/kupaksa/224102869147,"netflix.com 굳이왜씨도 재미있게 본 애니메이션, 케이팝 데몬 헌터스의 팝업 스토어가 성수에... 이번 팝업 스토어는 브랜드 선호도은 케이팝 데몬 헌터스를 이용해 소비에 참가자 경험을 맞춘 MD 매장이었다.... ",20251208,"['케이팝', '데몬', '헌터스', '성수', '굿', '파다']","['굳이', '재미있다', '팝업', '스토어', '성수', '팝업', '스토어', '브랜드', '선호', '이용', '소비', '참가자', '경험', '맞추다', '매장']"
"에버랜드 케이팝데몬헌터스 팝업,불꽃놀이 후기",https://blog.naver.com/viagigs/224071483715,(한겨울패딩) 그리고 맨앞자리 고수할 필요 없습니다^^자리 상관없이 시야가 트여있으면 되는것 같아요. 그럼 즐거운 관람되시길 바라요! #왓츠인마이블로그 #에버랜드 #케이팝데몬헌터스 #케데헌 #에버랜드팁,20251110,"['에버랜드', '케이팝', '데몬', '헌터스', '팝업', '불꽃놀이', '후기']","['한겨울', '패딩', '고수', '필요', '없다', '자리', '상관없다', '시야', '트이다', '같다', '그렇다', '즐겁다', '관람', '바라다', '왓츠', '마이', '블로그', '에버랜드', '에버랜드']"
(마감)케이팝 데몬 헌터스 컬러링 모음️,https://blog.naver.com/yunra125/223971820181,방구석미술놀이_케이팝 데몬 헌터스 컬러링(1).pdf 첨부파일 방구석미술놀이_케이팝 데몬 헌터스 컬러링(2).pdf 첨부파일 방구석미술놀이_케이팝 데몬 헌터스 컬러링(3).pdf 첨부파일 방구석미술놀이_케이팝... ,20250818,"['마감', '케이팝', '데몬', '헌터스', '컬러링', '모음']","['방구', '미술', '컬러링', '첨부파일', '방구', '미술', '컬러링', '첨부파일', '방구', '미술', '컬러링', '첨부파일', '방구', '미술']"
케이팝 데몬 헌터스 인기 세종시 저승사자 조형물 재설치 검토중,https://blog.naver.com/ptj0969/223996107839,케이팝 데몬 헌터스 인기로 세종시 저승사자 조형물이 재설치 검토중 넷플릭스 케이팝 데몬 헌터스 애니메이션 영화의 큰 인기로 인하여 한때 세종시에 설치되었던 저승사자 조형물을 다시 재설치해달라는... ,20250905,"['케이팝', '데몬', '헌터스', '인기', '세종시', '저승사자', '조형', '물', '재', '설치', '검토']","['세종시', '저승사자', '조형', '물이', '설치', '검토', '크다', '인하다', '세종시', '설치', '저승사자', '조형', '다시', '설치', '해달라다']"
서울 성수 팝업스토어 케이팝 데몬 헌터스 케데헌 팝업 일정... ,https://blog.naver.com/kje881129/224069122192,이번에는 케이팝데몬헌터스 K-POP DEMON HUNTERS 팝업 소식에 저희 두찌는 벌씨 흥분 상태! 지난번 에버랜드 케이팝데몬헌터스 팝업소식에 가볼까 하다가 포기했었는데 이번에는 제일 핫한 서울 성수에 팝업을... ,20251108,"['서울', '성수', '팝업', '스토어', '케이팝', '데몬', '헌터스', '케데헌', '팝업', '일정']","['팝업', '소식', '저희', '흥분', '상태', '지난번', '에버랜드', '팝업', '소식', '가보다', '포기', '제일', '서울', '성수', '팝업']"
"케이팝 데몬 헌터스 싱어롱 후기 (케데헌 CGV가격, 생일쿠폰... ",https://blog.naver.com/charmander11/224061794869,"케이팝 데몬 헌터스 싱어롱 관람 후기 케데헌 CGV가격, 생일쿠폰, 할인 케이팝 데몬 헌터스 싱어롱 가족, 코미디2025메기 강, 크리스 애펄헌즈 1. 영화 기본 정보 제목: 케이팝 데몬 헌터스 (KPOP DEMON HUNTERS)... ",20251102,"['케이팝', '데몬', '헌터스', '싱어', '롱', '후기', '케데헌', '가격', '생일', '쿠폰']","['싱어', '관람', '후기', '가격', '생일', '쿠폰', '할인', '싱어', '가족', '코미디', '메기', '크리스', '애펄', '기본', '정보', '제목']"
파리바게트 케이팝데몬헌터스 케이크 헌트릭스 사자보이즈... ,https://blog.naver.com/yooky617/224062626481,"글, 사진 ⓒ 리원 저희 아이는 케이팝데몬헌터스에 빠져서 허우적 거리고 있는데 마침 파리바게트에서... 마침 식구들 생일도 있고 해서 아이가 좋아하는 케이팝데몬헌터스 케이크를 구매해보았어요. 어쩌다보니... ",20251103,"['파리바게트', '케이팝', '데몬', '헌터스', '케이크', '트릭', '스', '사자', '보이즈']","['사진', '저희', '아이', '빠지다', '허다', '거리', '마침', '파리바게트', '마침', '식구', '생일도', '아이', '좋아하다', '케이크', '구매', '해보다']"
"초1, 초3 취미 그림그리기 케이팝데몬헌터스",https://blog.naver.com/wonyjjinymom/224040121954,"초1, 초3 취미 그림그리기 케이팝데몬헌터스 요즘 초등 아이들 뿐만 아니라 전세계에서 '케이팝 데몬 헌터스' 열풍이 식을 줄을 모르네요. 저희집도 예외는 아니랍니다. 노래 부르는 것도 좋아하고요, 추석 연휴... ",20251013,"['초', '초', '취미', '그림', '그리기', '케이팝', '데몬', '헌터스']","['취미', '그림', '그리기', '초등', '아이', '전세계', '열풍', '모르다', '집도', '예외', '노래', '부르다', '좋아하다', '추석', '연휴']"
신라면 케이팝 데몬 헌터스,https://blog.naver.com/gengar46/224054221939,제품명 : 신라면 케이팝 데몬 헌터스 판매사 : 농심 농심과 넷플릭스 인기 애니메이션 케이팝 데몬 헌터스가 협업하여 출시한 '신라면 케이팝 데몬 헌터스'입니다 케이팝 데몬 헌터스라는 애니메이션이... ,20251026,"['신라면', '케이팝', '데몬', '헌터스']","['제품', '신라면', '판매', '농심', '농심', '협업', '출시', '신라면']"
매운새우깡 케이팝 데몬 헌터스,https://blog.naver.com/gengar46/224054214774,포장지에 케이팝 데몬 헌터스 캐릭터가 등장하니까 예쁩니다 참고로 포장지에 있는 캐릭터 이름은 더피라고 합니다 요즘 케이팝 데몬 헌터의 인기가 장난 아닌 것 같습니다 할인마트에서 1300원(2025년 10월... ,20251026,"['맵다', '새우깡', '케이팝', '데몬', '헌터스']","['포장', '지다', '캐릭터', '등장', '예쁘다', '참고', '포장', '지다', '캐릭터', '이름', '더피', '헌터', '장난', '같다', '할인', '마트']"
